detail_id,order_id,item_id,quantity,unit_price,subtotal,notes
DTL05950,ORD03644,ITEM007,1,24000,24000,
DTL05951,ORD03645,ITEM044,1,39000,39000,
DTL05952,ORD03646,ITEM029,1,37000,37000,
DTL05953,ORD03646,ITEM050,1,27000,27000,
DTL05954,ORD03647,ITEM019,1,47000,47000,
DTL05955,ORD03647,ITEM073,2,22000,44000,
DTL05956,ORD03647,ITEM056,1,51000,51000,
DTL05957,ORD03647,ITEM037,1,27000,27000,
DTL05958,ORD03648,ITEM080,1,34000,34000,panas
DTL05959,ORD03649,ITEM009,1,24000,24000,
DTL05960,ORD03649,ITEM063,1,67000,67000,
DTL05961,ORD03650,ITEM001,1,29000,29000,
DTL05962,ORD03651,ITEM043,2,27000,54000,
DTL05963,ORD03652,ITEM049,1,28000,28000,
DTL05964,ORD03653,ITEM076,1,28000,28000,dingin
DTL05965,ORD03654,ITEM075,2,29000,58000,
DTL05966,ORD03655,ITEM028,1,27000,27000,
DTL05967,ORD03656,ITEM066,1,45000,45000,less ice
DTL05968,ORD03657,ITEM033,1,39000,39000,
DTL05969,ORD03658,ITEM054,1,65000,65000,
DTL05970,ORD03658,ITEM078,1,18000,18000,
DTL05971,ORD03658,ITEM025,1,41000,41000,
DTL05972,ORD03658,ITEM072,1,18000,18000,
DTL05973,ORD03659,ITEM077,1,23000,23000,
DTL05974,ORD03659,ITEM028,1,27000,27000,
DTL05975,ORD03659,ITEM073,2,22000,44000,
DTL05976,ORD03660,ITEM050,1,27000,27000,
DTL05977,ORD03660,ITEM069,1,60000,60000,
DTL05978,ORD03661,ITEM041,1,26000,26000,
DTL05979,ORD03661,ITEM011,1,49000,49000,
DTL05980,ORD03662,ITEM017,1,36000,36000,
DTL05981,ORD03662,ITEM035,1,30000,30000,
DTL05982,ORD03663,ITEM002,1,40000,40000,
DTL05983,ORD03663,ITEM068,1,39000,39000,
DTL05984,ORD03663,ITEM013,1,40000,40000,
DTL05985,ORD03664,ITEM022,2,52000,104000,
DTL05986,ORD03664,ITEM029,1,37000,37000,
DTL05987,ORD03665,ITEM038,1,39000,39000,
DTL05988,ORD03666,ITEM027,1,35000,35000,
DTL05989,ORD03667,ITEM042,1,33000,33000,
DTL05990,ORD03668,ITEM034,1,30000,30000,
DTL05991,ORD03669,ITEM072,3,18000,54000,
DTL05992,ORD03669,ITEM061,1,59000,59000,
DTL05993,ORD03669,ITEM055,1,52000,52000,
DTL05994,ORD03670,ITEM056,1,51000,51000,
DTL05995,ORD03671,ITEM037,1,27000,27000,no ice
DTL05996,ORD03671,ITEM050,1,27000,27000,
DTL05997,ORD03672,ITEM077,1,23000,23000,
DTL05998,ORD03672,ITEM043,1,27000,27000,
DTL05999,ORD03673,ITEM038,1,39000,39000,
DTL06000,ORD03674,ITEM040,1,24000,24000,dingin
DTL06001,ORD03674,ITEM057,1,72000,72000,
DTL06002,ORD03675,ITEM075,1,29000,29000,
DTL06003,ORD03676,ITEM038,1,39000,39000,
DTL06004,ORD03676,ITEM036,1,25000,25000,
DTL06005,ORD03676,ITEM011,1,49000,49000,
DTL06006,ORD03677,ITEM072,1,18000,18000,ekstra creamer
DTL06007,ORD03678,ITEM047,3,20000,60000,less sugar
DTL06008,ORD03679,ITEM035,3,30000,90000,extra shot
DTL06009,ORD03680,ITEM007,2,24000,48000,
DTL06010,ORD03681,ITEM001,1,29000,29000,panas
DTL06011,ORD03682,ITEM012,1,51000,51000,
DTL06012,ORD03683,ITEM012,1,51000,51000,tanpa susu
DTL06013,ORD03684,ITEM001,1,29000,29000,
DTL06014,ORD03685,ITEM064,1,38000,38000,
DTL06015,ORD03685,ITEM018,2,29000,58000,gula sedikit
DTL06016,ORD03686,ITEM011,1,49000,49000,
DTL06017,ORD03686,ITEM067,1,63000,63000,
DTL06018,ORD03686,ITEM034,1,30000,30000,
DTL06019,ORD03687,ITEM017,2,36000,72000,
DTL06020,ORD03687,ITEM019,1,47000,47000,
DTL06021,ORD03687,ITEM011,2,49000,98000,
DTL06022,ORD03688,ITEM025,3,41000,123000,
DTL06023,ORD03689,ITEM080,1,34000,34000,
DTL06024,ORD03690,ITEM078,1,18000,18000,extra shot
DTL06025,ORD03690,ITEM007,1,24000,24000,
DTL06026,ORD03690,ITEM055,1,52000,52000,panas
DTL06027,ORD03691,ITEM057,2,72000,144000,
DTL06028,ORD03692,ITEM066,3,45000,135000,
DTL06029,ORD03693,ITEM007,2,24000,48000,
DTL06030,ORD03694,ITEM012,1,51000,51000,
DTL06031,ORD03694,ITEM019,1,47000,47000,ekstra creamer
DTL06032,ORD03695,ITEM067,1,63000,63000,
DTL06033,ORD03696,ITEM058,3,52000,156000,
DTL06034,ORD03696,ITEM051,1,49000,49000,
DTL06035,ORD03697,ITEM051,1,49000,49000,dingin
DTL06036,ORD03698,ITEM027,2,35000,70000,
DTL06037,ORD03698,ITEM060,1,73000,73000,
DTL06038,ORD03699,ITEM027,1,35000,35000,
DTL06039,ORD03700,ITEM041,1,26000,26000,
DTL06040,ORD03701,ITEM034,1,30000,30000,
DTL06041,ORD03702,ITEM012,1,51000,51000,
DTL06042,ORD03703,ITEM068,1,39000,39000,
DTL06043,ORD03704,ITEM055,2,52000,104000,gula sedikit
DTL06044,ORD03705,ITEM071,1,26000,26000,
DTL06045,ORD03706,ITEM071,1,26000,26000,
DTL06046,ORD03707,ITEM071,1,26000,26000,
DTL06047,ORD03707,ITEM029,1,37000,37000,
DTL06048,ORD03707,ITEM047,1,20000,20000,
DTL06049,ORD03708,ITEM025,1,41000,41000,
DTL06050,ORD03708,ITEM043,1,27000,27000,
DTL06051,ORD03709,ITEM055,1,52000,52000,
DTL06052,ORD03709,ITEM057,1,72000,72000,
DTL06053,ORD03710,ITEM034,1,30000,30000,
DTL06054,ORD03711,ITEM043,1,27000,27000,
DTL06055,ORD03711,ITEM010,1,35000,35000,
DTL06056,ORD03712,ITEM041,3,26000,78000,
DTL06057,ORD03712,ITEM006,2,50000,100000,panas
DTL06058,ORD03712,ITEM010,2,35000,70000,
DTL06059,ORD03713,ITEM035,1,30000,30000,no ice
DTL06060,ORD03714,ITEM007,1,24000,24000,
DTL06061,ORD03715,ITEM008,1,36000,36000,
DTL06062,ORD03715,ITEM009,1,24000,24000,
DTL06063,ORD03716,ITEM051,1,49000,49000,
DTL06064,ORD03717,ITEM016,1,40000,40000,
DTL06065,ORD03718,ITEM080,1,34000,34000,
DTL06066,ORD03718,ITEM009,1,24000,24000,
DTL06067,ORD03719,ITEM016,1,40000,40000,
DTL06068,ORD03720,ITEM056,1,51000,51000,
DTL06069,ORD03721,ITEM072,2,18000,36000,
DTL06070,ORD03721,ITEM003,1,37000,37000,
DTL06071,ORD03721,ITEM024,1,27000,27000,
DTL06072,ORD03722,ITEM022,2,52000,104000,
DTL06073,ORD03722,ITEM049,1,28000,28000,
DTL06074,ORD03723,ITEM019,1,47000,47000,
DTL06075,ORD03723,ITEM061,1,59000,59000,
DTL06076,ORD03723,ITEM033,1,39000,39000,
DTL06077,ORD03724,ITEM032,1,27000,27000,
DTL06078,ORD03725,ITEM076,2,28000,56000,
DTL06079,ORD03726,ITEM005,1,28000,28000,extra hot
DTL06080,ORD03727,ITEM063,2,67000,134000,
DTL06081,ORD03727,ITEM046,1,29000,29000,
DTL06082,ORD03727,ITEM009,1,24000,24000,
DTL06083,ORD03728,ITEM052,1,56000,56000,
DTL06084,ORD03728,ITEM068,1,39000,39000,
DTL06085,ORD03728,ITEM017,1,36000,36000,
DTL06086,ORD03729,ITEM028,2,27000,54000,
DTL06087,ORD03730,ITEM044,1,39000,39000,
DTL06088,ORD03730,ITEM062,1,44000,44000,less sugar
DTL06089,ORD03730,ITEM046,1,29000,29000,
DTL06090,ORD03731,ITEM031,1,21000,21000,
DTL06091,ORD03731,ITEM028,1,27000,27000,
DTL06092,ORD03731,ITEM033,1,39000,39000,
DTL06093,ORD03732,ITEM054,1,65000,65000,
DTL06094,ORD03732,ITEM071,2,26000,52000,
DTL06095,ORD03733,ITEM010,1,35000,35000,
DTL06096,ORD03733,ITEM054,1,65000,65000,no ice
DTL06097,ORD03734,ITEM053,1,68000,68000,
DTL06098,ORD03735,ITEM009,1,24000,24000,less ice
DTL06099,ORD03736,ITEM055,1,52000,52000,
DTL06100,ORD03737,ITEM019,1,47000,47000,
DTL06101,ORD03738,ITEM002,1,40000,40000,extra shot
DTL06102,ORD03738,ITEM077,2,23000,46000,
DTL06103,ORD03739,ITEM051,1,49000,49000,
DTL06104,ORD03740,ITEM034,1,30000,30000,
DTL06105,ORD03741,ITEM009,1,24000,24000,
DTL06106,ORD03742,ITEM069,1,60000,60000,
DTL06107,ORD03743,ITEM050,2,27000,54000,
DTL06108,ORD03743,ITEM067,1,63000,63000,
DTL06109,ORD03744,ITEM002,1,40000,40000,
DTL06110,ORD03745,ITEM055,1,52000,52000,
DTL06111,ORD03745,ITEM032,1,27000,27000,
DTL06112,ORD03746,ITEM051,2,49000,98000,ekstra creamer
DTL06113,ORD03747,ITEM029,1,37000,37000,
DTL06114,ORD03747,ITEM055,2,52000,104000,
DTL06115,ORD03748,ITEM005,1,28000,28000,
DTL06116,ORD03748,ITEM017,2,36000,72000,
DTL06117,ORD03749,ITEM044,2,39000,78000,
DTL06118,ORD03750,ITEM069,1,60000,60000,panas
DTL06119,ORD03751,ITEM011,2,49000,98000,
DTL06120,ORD03751,ITEM008,1,36000,36000,extra shot
DTL06121,ORD03752,ITEM031,1,21000,21000,
DTL06122,ORD03752,ITEM017,1,36000,36000,
DTL06123,ORD03753,ITEM069,1,60000,60000,
DTL06124,ORD03754,ITEM005,1,28000,28000,
DTL06125,ORD03754,ITEM057,2,72000,144000,
DTL06126,ORD03754,ITEM056,1,51000,51000,
DTL06127,ORD03755,ITEM036,1,25000,25000,no ice
DTL06128,ORD03755,ITEM032,1,27000,27000,
DTL06129,ORD03756,ITEM058,1,52000,52000,
DTL06130,ORD03757,ITEM049,1,28000,28000,
DTL06131,ORD03757,ITEM027,1,35000,35000,
DTL06132,ORD03758,ITEM064,1,38000,38000,
DTL06133,ORD03759,ITEM044,1,39000,39000,
DTL06134,ORD03760,ITEM052,1,56000,56000,
DTL06135,ORD03760,ITEM013,1,40000,40000,
DTL06136,ORD03761,ITEM053,1,68000,68000,
DTL06137,ORD03762,ITEM056,1,51000,51000,tanpa susu
DTL06138,ORD03762,ITEM062,1,44000,44000,
DTL06139,ORD03763,ITEM032,1,27000,27000,
DTL06140,ORD03764,ITEM002,1,40000,40000,
DTL06141,ORD03764,ITEM040,1,24000,24000,
DTL06142,ORD03765,ITEM024,2,27000,54000,
DTL06143,ORD03765,ITEM001,1,29000,29000,
DTL06144,ORD03766,ITEM013,1,40000,40000,
DTL06145,ORD03767,ITEM050,1,27000,27000,
DTL06146,ORD03768,ITEM076,1,28000,28000,
DTL06147,ORD03769,ITEM034,1,30000,30000,extra hot
DTL06148,ORD03769,ITEM027,2,35000,70000,
DTL06149,ORD03770,ITEM037,1,27000,27000,
DTL06150,ORD03770,ITEM016,1,40000,40000,
DTL06151,ORD03770,ITEM036,3,25000,75000,
DTL06152,ORD03771,ITEM018,1,29000,29000,
DTL06153,ORD03771,ITEM049,1,28000,28000,
DTL06154,ORD03771,ITEM063,1,67000,67000,
DTL06155,ORD03772,ITEM012,2,51000,102000,panas
DTL06156,ORD03773,ITEM069,1,60000,60000,
DTL06157,ORD03774,ITEM038,1,39000,39000,
DTL06158,ORD03775,ITEM072,3,18000,54000,
DTL06159,ORD03776,ITEM056,1,51000,51000,
DTL06160,ORD03776,ITEM055,1,52000,52000,
DTL06161,ORD03777,ITEM046,1,29000,29000,
DTL06162,ORD03778,ITEM067,2,63000,126000,
DTL06163,ORD03779,ITEM073,2,22000,44000,
DTL06164,ORD03779,ITEM007,3,24000,72000,
DTL06165,ORD03779,ITEM036,1,25000,25000,
DTL06166,ORD03780,ITEM017,1,36000,36000,less sugar
DTL06167,ORD03780,ITEM016,2,40000,80000,
DTL06168,ORD03781,ITEM016,2,40000,80000,
DTL06169,ORD03782,ITEM054,2,65000,130000,
DTL06170,ORD03782,ITEM013,1,40000,40000,
DTL06171,ORD03782,ITEM074,2,27000,54000,
DTL06172,ORD03783,ITEM053,1,68000,68000,
DTL06173,ORD03783,ITEM068,1,39000,39000,no ice
DTL06174,ORD03784,ITEM028,1,27000,27000,
DTL06175,ORD03784,ITEM034,1,30000,30000,
DTL06176,ORD03785,ITEM077,1,23000,23000,
DTL06177,ORD03785,ITEM045,1,36000,36000,
DTL06178,ORD03785,ITEM022,1,52000,52000,
DTL06179,ORD03785,ITEM003,1,37000,37000,
DTL06180,ORD03786,ITEM055,1,52000,52000,
DTL06181,ORD03786,ITEM013,1,40000,40000,
DTL06182,ORD03786,ITEM034,1,30000,30000,
DTL06183,ORD03786,ITEM033,3,39000,117000,
DTL06184,ORD03787,ITEM071,1,26000,26000,
DTL06185,ORD03788,ITEM072,1,18000,18000,
DTL06186,ORD03789,ITEM017,1,36000,36000,
DTL06187,ORD03790,ITEM009,1,24000,24000,less sugar
DTL06188,ORD03791,ITEM066,1,45000,45000,
DTL06189,ORD03792,ITEM024,1,27000,27000,
DTL06190,ORD03793,ITEM069,1,60000,60000,gula sedikit
DTL06191,ORD03793,ITEM044,1,39000,39000,
DTL06192,ORD03794,ITEM071,1,26000,26000,
DTL06193,ORD03794,ITEM051,1,49000,49000,
DTL06194,ORD03794,ITEM003,1,37000,37000,
DTL06195,ORD03795,ITEM047,1,20000,20000,
DTL06196,ORD03795,ITEM012,1,51000,51000,
DTL06197,ORD03796,ITEM063,2,67000,134000,panas
DTL06198,ORD03796,ITEM025,1,41000,41000,
DTL06199,ORD03797,ITEM030,1,27000,27000,
DTL06200,ORD03797,ITEM012,1,51000,51000,
DTL06201,ORD03798,ITEM042,1,33000,33000,
DTL06202,ORD03798,ITEM046,3,29000,87000,
DTL06203,ORD03799,ITEM006,3,50000,150000,extra hot
DTL06204,ORD03799,ITEM061,2,59000,118000,
DTL06205,ORD03800,ITEM045,1,36000,36000,
DTL06206,ORD03800,ITEM075,1,29000,29000,
DTL06207,ORD03801,ITEM032,1,27000,27000,
DTL06208,ORD03802,ITEM049,1,28000,28000,
DTL06209,ORD03802,ITEM033,3,39000,117000,
DTL06210,ORD03802,ITEM001,1,29000,29000,
DTL06211,ORD03803,ITEM061,1,59000,59000,
DTL06212,ORD03804,ITEM043,1,27000,27000,
DTL06213,ORD03805,ITEM024,2,27000,54000,less sugar
DTL06214,ORD03806,ITEM062,1,44000,44000,
DTL06215,ORD03807,ITEM034,1,30000,30000,
DTL06216,ORD03807,ITEM031,1,21000,21000,
DTL06217,ORD03807,ITEM037,1,27000,27000,
DTL06218,ORD03808,ITEM063,3,67000,201000,
DTL06219,ORD03809,ITEM036,1,25000,25000,
DTL06220,ORD03809,ITEM071,1,26000,26000,
DTL06221,ORD03810,ITEM031,2,21000,42000,extra shot
DTL06222,ORD03811,ITEM012,2,51000,102000,
DTL06223,ORD03812,ITEM035,1,30000,30000,tanpa susu
DTL06224,ORD03812,ITEM071,1,26000,26000,
DTL06225,ORD03813,ITEM006,1,50000,50000,
DTL06226,ORD03814,ITEM069,1,60000,60000,
DTL06227,ORD03814,ITEM073,1,22000,22000,
DTL06228,ORD03814,ITEM030,1,27000,27000,
DTL06229,ORD03814,ITEM057,1,72000,72000,
DTL06230,ORD03815,ITEM032,1,27000,27000,
DTL06231,ORD03816,ITEM075,1,29000,29000,less sugar
DTL06232,ORD03816,ITEM053,1,68000,68000,
DTL06233,ORD03817,ITEM047,2,20000,40000,
DTL06234,ORD03817,ITEM003,1,37000,37000,
DTL06235,ORD03818,ITEM043,3,27000,81000,
DTL06236,ORD03819,ITEM064,1,38000,38000,
DTL06237,ORD03819,ITEM067,1,63000,63000,
DTL06238,ORD03820,ITEM002,1,40000,40000,
DTL06239,ORD03821,ITEM078,1,18000,18000,no ice
DTL06240,ORD03822,ITEM063,1,67000,67000,extra shot
DTL06241,ORD03823,ITEM052,1,56000,56000,tanpa susu
DTL06242,ORD03823,ITEM054,1,65000,65000,
DTL06243,ORD03824,ITEM018,1,29000,29000,
DTL06244,ORD03825,ITEM066,1,45000,45000,
DTL06245,ORD03825,ITEM059,2,73000,146000,
DTL06246,ORD03826,ITEM063,1,67000,67000,
DTL06247,ORD03827,ITEM076,1,28000,28000,
DTL06248,ORD03827,ITEM072,1,18000,18000,
DTL06249,ORD03828,ITEM042,1,33000,33000,
DTL06250,ORD03829,ITEM029,1,37000,37000,
DTL06251,ORD03829,ITEM043,1,27000,27000,
DTL06252,ORD03830,ITEM007,1,24000,24000,
DTL06253,ORD03830,ITEM040,1,24000,24000,
DTL06254,ORD03831,ITEM036,2,25000,50000,
DTL06255,ORD03831,ITEM080,1,34000,34000,
DTL06256,ORD03832,ITEM067,1,63000,63000,
DTL06257,ORD03833,ITEM001,1,29000,29000,dingin
DTL06258,ORD03834,ITEM007,1,24000,24000,extra hot
DTL06259,ORD03834,ITEM061,2,59000,118000,
DTL06260,ORD03834,ITEM058,2,52000,104000,
DTL06261,ORD03835,ITEM072,1,18000,18000,
DTL06262,ORD03836,ITEM068,1,39000,39000,
DTL06263,ORD03837,ITEM057,1,72000,72000,
DTL06264,ORD03837,ITEM003,1,37000,37000,dingin
DTL06265,ORD03838,ITEM013,1,40000,40000,
DTL06266,ORD03839,ITEM015,1,50000,50000,panas
DTL06267,ORD03840,ITEM002,1,40000,40000,
DTL06268,ORD03841,ITEM058,1,52000,52000,
DTL06269,ORD03842,ITEM033,1,39000,39000,
DTL06270,ORD03842,ITEM080,2,34000,68000,
DTL06271,ORD03842,ITEM016,1,40000,40000,
DTL06272,ORD03843,ITEM007,3,24000,72000,
DTL06273,ORD03844,ITEM016,3,40000,120000,
DTL06274,ORD03845,ITEM060,2,73000,146000,
DTL06275,ORD03846,ITEM059,1,73000,73000,less ice
DTL06276,ORD03847,ITEM035,1,30000,30000,extra shot
DTL06277,ORD03848,ITEM046,1,29000,29000,
DTL06278,ORD03849,ITEM078,1,18000,18000,
DTL06279,ORD03849,ITEM008,1,36000,36000,
DTL06280,ORD03850,ITEM001,1,29000,29000,
DTL06281,ORD03850,ITEM025,1,41000,41000,
DTL06282,ORD03850,ITEM072,2,18000,36000,
DTL06283,ORD03851,ITEM010,1,35000,35000,tanpa gula
DTL06284,ORD03851,ITEM060,1,73000,73000,
DTL06285,ORD03852,ITEM073,1,22000,22000,
DTL06286,ORD03852,ITEM045,1,36000,36000,
DTL06287,ORD03853,ITEM060,1,73000,73000,
DTL06288,ORD03854,ITEM074,1,27000,27000,
DTL06289,ORD03855,ITEM063,1,67000,67000,
DTL06290,ORD03856,ITEM017,1,36000,36000,
DTL06291,ORD03857,ITEM013,1,40000,40000,no ice
DTL06292,ORD03858,ITEM076,1,28000,28000,
DTL06293,ORD03859,ITEM016,1,40000,40000,
DTL06294,ORD03860,ITEM053,1,68000,68000,
DTL06295,ORD03861,ITEM010,2,35000,70000,
DTL06296,ORD03862,ITEM068,1,39000,39000,gula sedikit
DTL06297,ORD03863,ITEM051,1,49000,49000,
DTL06298,ORD03864,ITEM075,2,29000,58000,
DTL06299,ORD03864,ITEM011,1,49000,49000,
DTL06300,ORD03865,ITEM073,1,22000,22000,
DTL06301,ORD03866,ITEM007,1,24000,24000,
DTL06302,ORD03867,ITEM007,2,24000,48000,tanpa susu
DTL06303,ORD03867,ITEM052,1,56000,56000,
DTL06304,ORD03868,ITEM061,1,59000,59000,
DTL06305,ORD03869,ITEM037,1,27000,27000,dingin
DTL06306,ORD03870,ITEM007,3,24000,72000,extra shot
DTL06307,ORD03871,ITEM029,1,37000,37000,
DTL06308,ORD03872,ITEM027,1,35000,35000,
DTL06309,ORD03873,ITEM058,1,52000,52000,
DTL06310,ORD03874,ITEM062,1,44000,44000,
DTL06311,ORD03875,ITEM076,1,28000,28000,
DTL06312,ORD03876,ITEM050,1,27000,27000,
DTL06313,ORD03876,ITEM067,1,63000,63000,
DTL06314,ORD03877,ITEM030,2,27000,54000,
DTL06315,ORD03878,ITEM061,2,59000,118000,
DTL06316,ORD03878,ITEM003,1,37000,37000,
DTL06317,ORD03879,ITEM006,1,50000,50000,
DTL06318,ORD03880,ITEM015,2,50000,100000,
DTL06319,ORD03880,ITEM028,1,27000,27000,
DTL06320,ORD03880,ITEM013,1,40000,40000,
DTL06321,ORD03881,ITEM018,1,29000,29000,
DTL06322,ORD03882,ITEM080,2,34000,68000,
DTL06323,ORD03883,ITEM062,1,44000,44000,
DTL06324,ORD03884,ITEM032,1,27000,27000,
DTL06325,ORD03884,ITEM030,1,27000,27000,
DTL06326,ORD03885,ITEM044,1,39000,39000,
DTL06327,ORD03886,ITEM050,1,27000,27000,
DTL06328,ORD03886,ITEM062,1,44000,44000,
DTL06329,ORD03886,ITEM043,1,27000,27000,
DTL06330,ORD03887,ITEM058,1,52000,52000,
DTL06331,ORD03888,ITEM067,1,63000,63000,
DTL06332,ORD03889,ITEM051,1,49000,49000,
DTL06333,ORD03890,ITEM027,2,35000,70000,
DTL06334,ORD03891,ITEM041,1,26000,26000,
DTL06335,ORD03891,ITEM033,2,39000,78000,
DTL06336,ORD03892,ITEM059,1,73000,73000,
DTL06337,ORD03893,ITEM032,1,27000,27000,extra shot
DTL06338,ORD03894,ITEM057,1,72000,72000,tambah whip cream
DTL06339,ORD03894,ITEM066,1,45000,45000,
DTL06340,ORD03895,ITEM052,1,56000,56000,tambah whip cream
DTL06341,ORD03896,ITEM006,1,50000,50000,
DTL06342,ORD03897,ITEM052,1,56000,56000,
DTL06343,ORD03897,ITEM002,1,40000,40000,
DTL06344,ORD03898,ITEM027,1,35000,35000,
DTL06345,ORD03898,ITEM060,1,73000,73000,
DTL06346,ORD03898,ITEM045,1,36000,36000,dingin
DTL06347,ORD03899,ITEM011,1,49000,49000,
DTL06348,ORD03900,ITEM059,1,73000,73000,
DTL06349,ORD03900,ITEM077,1,23000,23000,
DTL06350,ORD03901,ITEM024,1,27000,27000,extra hot
DTL06351,ORD03902,ITEM001,1,29000,29000,
DTL06352,ORD03902,ITEM025,1,41000,41000,
DTL06353,ORD03903,ITEM069,1,60000,60000,
DTL06354,ORD03904,ITEM001,1,29000,29000,
DTL06355,ORD03904,ITEM078,1,18000,18000,
DTL06356,ORD03905,ITEM005,1,28000,28000,
DTL06357,ORD03906,ITEM061,1,59000,59000,
DTL06358,ORD03906,ITEM041,2,26000,52000,
DTL06359,ORD03907,ITEM080,1,34000,34000,
DTL06360,ORD03907,ITEM045,1,36000,36000,
DTL06361,ORD03908,ITEM017,1,36000,36000,
DTL06362,ORD03908,ITEM037,1,27000,27000,ekstra creamer
DTL06363,ORD03908,ITEM010,1,35000,35000,
DTL06364,ORD03909,ITEM029,1,37000,37000,
DTL06365,ORD03910,ITEM066,1,45000,45000,
DTL06366,ORD03910,ITEM033,1,39000,39000,less ice
DTL06367,ORD03911,ITEM057,1,72000,72000,dingin
DTL06368,ORD03912,ITEM024,1,27000,27000,tambah whip cream
DTL06369,ORD03913,ITEM073,1,22000,22000,gula sedikit
DTL06370,ORD03914,ITEM058,1,52000,52000,dingin
DTL06371,ORD03915,ITEM043,1,27000,27000,
DTL06372,ORD03916,ITEM029,1,37000,37000,
DTL06373,ORD03917,ITEM019,2,47000,94000,
DTL06374,ORD03918,ITEM010,2,35000,70000,
DTL06375,ORD03918,ITEM044,1,39000,39000,
DTL06376,ORD03919,ITEM080,1,34000,34000,
DTL06377,ORD03919,ITEM043,1,27000,27000,
DTL06378,ORD03920,ITEM046,1,29000,29000,
DTL06379,ORD03921,ITEM066,1,45000,45000,tambah whip cream
DTL06380,ORD03921,ITEM077,1,23000,23000,extra hot
DTL06381,ORD03922,ITEM010,1,35000,35000,
DTL06382,ORD03922,ITEM011,1,49000,49000,
DTL06383,ORD03923,ITEM019,3,47000,141000,
DTL06384,ORD03923,ITEM024,1,27000,27000,
DTL06385,ORD03924,ITEM053,1,68000,68000,
DTL06386,ORD03924,ITEM009,1,24000,24000,
DTL06387,ORD03925,ITEM068,1,39000,39000,
DTL06388,ORD03926,ITEM057,2,72000,144000,
DTL06389,ORD03927,ITEM031,1,21000,21000,
DTL06390,ORD03928,ITEM017,1,36000,36000,
DTL06391,ORD03928,ITEM074,1,27000,27000,
DTL06392,ORD03929,ITEM044,1,39000,39000,
DTL06393,ORD03929,ITEM011,1,49000,49000,
DTL06394,ORD03930,ITEM042,1,33000,33000,
DTL06395,ORD03930,ITEM051,1,49000,49000,less ice
DTL06396,ORD03931,ITEM040,1,24000,24000,
DTL06397,ORD03932,ITEM077,1,23000,23000,no ice
DTL06398,ORD03933,ITEM044,1,39000,39000,
DTL06399,ORD03934,ITEM018,2,29000,58000,
DTL06400,ORD03934,ITEM054,1,65000,65000,
DTL06401,ORD03935,ITEM042,1,33000,33000,
DTL06402,ORD03935,ITEM063,2,67000,134000,
DTL06403,ORD03936,ITEM013,1,40000,40000,gula sedikit
DTL06404,ORD03936,ITEM051,2,49000,98000,
DTL06405,ORD03936,ITEM076,2,28000,56000,
DTL06406,ORD03937,ITEM055,1,52000,52000,
DTL06407,ORD03938,ITEM019,1,47000,47000,
DTL06408,ORD03939,ITEM029,1,37000,37000,tambah whip cream
DTL06409,ORD03940,ITEM078,1,18000,18000,
DTL06410,ORD03940,ITEM035,1,30000,30000,
DTL06411,ORD03941,ITEM076,1,28000,28000,
DTL06412,ORD03942,ITEM045,1,36000,36000,
DTL06413,ORD03942,ITEM035,1,30000,30000,
DTL06414,ORD03943,ITEM003,1,37000,37000,tanpa susu
DTL06415,ORD03944,ITEM040,1,24000,24000,
DTL06416,ORD03945,ITEM001,1,29000,29000,extra hot
DTL06417,ORD03946,ITEM004,1,29000,29000,
DTL06418,ORD03946,ITEM076,1,28000,28000,no ice
DTL06419,ORD03947,ITEM038,1,39000,39000,
DTL06420,ORD03948,ITEM059,1,73000,73000,
DTL06421,ORD03948,ITEM024,1,27000,27000,dingin
DTL06422,ORD03948,ITEM004,1,29000,29000,no ice
DTL06423,ORD03949,ITEM057,1,72000,72000,
DTL06424,ORD03950,ITEM052,2,56000,112000,
DTL06425,ORD03950,ITEM075,2,29000,58000,
DTL06426,ORD03951,ITEM025,1,41000,41000,extra hot
DTL06427,ORD03951,ITEM061,2,59000,118000,
DTL06428,ORD03952,ITEM016,3,40000,120000,
DTL06429,ORD03953,ITEM077,1,23000,23000,
DTL06430,ORD03953,ITEM030,1,27000,27000,
DTL06431,ORD03954,ITEM052,1,56000,56000,
DTL06432,ORD03955,ITEM007,2,24000,48000,
DTL06433,ORD03956,ITEM025,1,41000,41000,
DTL06434,ORD03956,ITEM073,2,22000,44000,
DTL06435,ORD03956,ITEM080,1,34000,34000,
DTL06436,ORD03957,ITEM037,1,27000,27000,
DTL06437,ORD03958,ITEM015,1,50000,50000,
DTL06438,ORD03958,ITEM045,1,36000,36000,
DTL06439,ORD03959,ITEM008,1,36000,36000,ekstra creamer
DTL06440,ORD03960,ITEM016,1,40000,40000,
DTL06441,ORD03960,ITEM076,1,28000,28000,
DTL06442,ORD03961,ITEM057,1,72000,72000,
DTL06443,ORD03961,ITEM064,1,38000,38000,less ice
DTL06444,ORD03962,ITEM029,1,37000,37000,
DTL06445,ORD03962,ITEM057,1,72000,72000,
DTL06446,ORD03962,ITEM013,2,40000,80000,
DTL06447,ORD03963,ITEM069,1,60000,60000,
DTL06448,ORD03963,ITEM005,2,28000,56000,
DTL06449,ORD03964,ITEM078,1,18000,18000,ekstra creamer
DTL06450,ORD03964,ITEM057,1,72000,72000,
DTL06451,ORD03965,ITEM011,1,49000,49000,
DTL06452,ORD03965,ITEM045,2,36000,72000,
DTL06453,ORD03965,ITEM027,1,35000,35000,panas
