order_id,outlet_id,order_date,order_time,total_amount,payment_method,order_type,staff_id
ORD03263,OUT011,2024-11-23,08:26:35,60000,Tunai,takeaway,STF061
ORD03178,OUT002,2024-11-23,17:04:57,88000,OVO,dine_in,STF007
ORD04231,OUT003,2024-11-24,13:10:24,83000,QRIS,delivery,STF018
ORD02614,OUT011,2024-11-24,13:19:21,36000,OVO,dine_in,STF061
ORD03152,OUT007,2024-11-24,13:21:57,79000,QRIS,dine_in,STF041
ORD03280,OUT013,2024-11-24,13:22:28,206000,QRIS,dine_in,STF077
ORD03778,OUT008,2024-11-24,14:16:55,126000,GoPay,dine_in,STF046
ORD03117,OUT006,2024-11-24,14:28:06,82000,GoPay,takeaway,STF036
ORD02963,OUT017,2024-11-24,19:27:33,18000,QRIS,takeaway,STF099
ORD02710,OUT009,2024-11-24,19:29:48,45000,Kartu Debit,takeaway,STF051
ORD02551,OUT006,2024-11-25,11:51:06,47000,Kartu Debit,dine_in,STF036
ORD02935,OUT010,2024-11-25,15:17:41,146000,Tunai,takeaway,STF060
ORD03637,OUT002,2024-11-25,19:38:27,37000,Kartu Debit,delivery,STF008
ORD03341,OUT016,2024-11-26,18:41:49,118000,GoPay,takeaway,STF096
ORD04161,OUT003,2024-11-27,12:29:16,293000,Kartu Debit,takeaway,STF013
ORD02950,OUT009,2024-11-27,12:44:00,52000,QRIS,dine_in,STF051
ORD03304,OUT014,2024-11-27,18:32:05,63000,Kartu Debit,dine_in,STF083
ORD03916,OUT019,2024-11-27,22:39:27,37000,QRIS,delivery,STF113
ORD02781,OUT002,2024-11-28,18:26:48,27000,QRIS,dine_in,STF012
ORD02612,OUT016,2024-11-28,19:00:18,158000,OVO,takeaway,STF096
ORD03462,OUT019,2024-11-28,19:26:22,135000,Kartu Debit,dine_in,STF112
ORD03450,OUT001,2024-11-28,19:58:03,50000,Kartu Debit,takeaway,STF001
ORD03126,OUT017,2024-11-29,16:53:49,30000,Tunai,dine_in,STF100
ORD02525,OUT006,2024-11-29,18:57:58,28000,QRIS,delivery,STF036
ORD03142,OUT004,2024-11-29,19:14:18,39000,OVO,dine_in,STF022
ORD04234,OUT008,2024-11-29,19:18:32,27000,OVO,takeaway,STF048
ORD04075,OUT020,2024-11-29,21:30:20,64000,OVO,takeaway,STF116
ORD02691,OUT004,2024-11-30,13:17:55,39000,OVO,dine_in,STF019
ORD02564,OUT016,2024-11-30,14:47:48,47000,QRIS,dine_in,STF096
ORD02639,OUT013,2024-11-30,17:38:05,79000,GoPay,dine_in,STF076
ORD02598,OUT008,2024-11-30,17:39:57,105000,OVO,dine_in,STF046
ORD03042,OUT012,2024-11-30,19:13:50,72000,Kartu Debit,takeaway,STF071
ORD02613,OUT016,2024-11-30,19:52:42,333000,QRIS,delivery,STF093
ORD03010,OUT008,2024-12-01,07:01:30,179000,OVO,dine_in,STF045
ORD02769,OUT009,2024-12-01,12:22:40,139000,GoPay,dine_in,STF050
ORD04098,OUT001,2024-12-01,15:01:33,36000,GoPay,dine_in,STF005
ORD02934,OUT008,2024-12-01,17:13:25,129000,OVO,takeaway,STF044
ORD02668,OUT008,2024-12-02,07:55:55,40000,QRIS,delivery,STF044
ORD02895,OUT002,2024-12-02,08:13:49,220000,Kartu Debit,dine_in,STF008
ORD02999,OUT011,2024-12-02,08:38:22,23000,QRIS,takeaway,STF062
ORD02730,OUT013,2024-12-02,16:27:16,29000,Kartu Debit,dine_in,STF075
ORD03372,OUT007,2024-12-02,17:28:20,197000,Kartu Debit,dine_in,STF042
ORD04088,OUT010,2024-12-02,17:43:39,85000,Tunai,delivery,STF057
ORD03860,OUT004,2024-12-02,18:06:19,68000,Tunai,dine_in,STF019
ORD03340,OUT008,2024-12-02,19:01:06,68000,OVO,delivery,STF048
ORD03657,OUT013,2024-12-02,19:05:58,39000,Kartu Debit,takeaway,STF078
ORD02951,OUT006,2024-12-02,22:33:59,60000,GoPay,delivery,STF032
ORD04215,OUT017,2024-12-03,08:08:58,36000,GoPay,dine_in,STF101
ORD03136,OUT001,2024-12-03,08:38:31,27000,QRIS,delivery,STF004
ORD03254,OUT007,2024-12-03,12:44:32,124000,QRIS,dine_in,STF037
ORD02798,OUT002,2024-12-03,12:55:24,88000,GoPay,dine_in,STF011
ORD03571,OUT007,2024-12-03,13:03:08,72000,GoPay,dine_in,STF042
ORD02705,OUT017,2024-12-03,13:24:28,40000,QRIS,dine_in,STF100
ORD03423,OUT014,2024-12-03,13:57:41,88000,QRIS,dine_in,STF084
ORD03889,OUT008,2024-12-03,18:42:00,49000,GoPay,dine_in,STF045
ORD03428,OUT016,2024-12-03,21:33:05,28000,Kartu Debit,dine_in,STF096
ORD03448,OUT006,2024-12-03,22:25:57,23000,QRIS,dine_in,STF034
ORD03064,OUT003,2024-12-04,07:46:20,90000,QRIS,dine_in,STF015
ORD03106,OUT004,2024-12-04,07:49:09,49000,OVO,dine_in,STF024
ORD03527,OUT007,2024-12-04,12:09:37,200000,OVO,dine_in,STF040
ORD02747,OUT005,2024-12-04,12:12:58,81000,Tunai,delivery,STF025
ORD04164,OUT011,2024-12-04,13:27:38,27000,Tunai,dine_in,STF061
ORD03795,OUT002,2024-12-05,15:37:24,71000,GoPay,takeaway,STF011
ORD03604,OUT001,2024-12-05,21:08:38,144000,QRIS,takeaway,STF002
ORD02987,OUT003,2024-12-06,09:29:10,51000,GoPay,dine_in,STF015
ORD03317,OUT002,2024-12-06,13:21:56,48000,Tunai,dine_in,STF007
ORD03969,OUT016,2024-12-06,19:57:30,60000,Tunai,dine_in,STF096
ORD02580,OUT001,2024-12-07,07:17:46,41000,QRIS,dine_in,STF004
ORD03888,OUT007,2024-12-07,07:36:41,63000,GoPay,delivery,STF041
ORD03483,OUT008,2024-12-07,12:24:11,24000,QRIS,dine_in,STF045
ORD02750,OUT007,2024-12-07,13:09:45,135000,OVO,delivery,STF039
ORD03016,OUT004,2024-12-07,17:01:42,146000,Tunai,dine_in,STF024
ORD03671,OUT011,2024-12-07,19:09:53,54000,Tunai,dine_in,STF061
ORD03567,OUT017,2024-12-07,21:13:57,50000,QRIS,delivery,STF101
ORD03463,OUT007,2024-12-08,12:22:12,30000,Tunai,dine_in,STF041
ORD02772,OUT010,2024-12-08,13:01:33,41000,GoPay,takeaway,STF056
ORD04174,OUT020,2024-12-08,18:10:13,36000,Kartu Debit,dine_in,STF116
ORD03963,OUT003,2024-12-09,10:44:08,116000,OVO,dine_in,STF014
ORD03432,OUT002,2024-12-09,13:04:01,65000,OVO,dine_in,STF007
ORD02810,OUT009,2024-12-09,13:42:06,101000,OVO,takeaway,STF050
ORD03174,OUT009,2024-12-09,13:42:06,96000,QRIS,takeaway,STF051
ORD03460,OUT010,2024-12-09,19:45:04,105000,QRIS,delivery,STF056
ORD03707,OUT017,2024-12-10,07:51:44,83000,QRIS,takeaway,STF102
ORD02706,OUT009,2024-12-10,12:00:49,25000,OVO,dine_in,STF053
ORD04081,OUT001,2024-12-10,12:30:38,52000,Tunai,dine_in,STF004
ORD03112,OUT020,2024-12-10,12:32:59,88000,GoPay,takeaway,STF115
ORD03169,OUT013,2024-12-10,13:17:39,29000,QRIS,dine_in,STF075
ORD03597,OUT007,2024-12-10,14:04:44,75000,QRIS,dine_in,STF041
ORD03517,OUT016,2024-12-10,16:06:05,40000,Tunai,takeaway,STF092
ORD04208,OUT017,2024-12-10,17:11:56,75000,QRIS,dine_in,STF097
ORD03439,OUT004,2024-12-10,17:47:41,66000,Tunai,takeaway,STF020
ORD03820,OUT013,2024-12-11,12:59:15,40000,OVO,dine_in,STF073
ORD02882,OUT012,2024-12-11,13:31:28,27000,OVO,dine_in,STF069
ORD02861,OUT005,2024-12-11,18:36:34,72000,QRIS,dine_in,STF026
ORD03625,OUT004,2024-12-11,19:52:01,216000,QRIS,dine_in,STF020
ORD03903,OUT014,2024-12-11,19:58:06,60000,Kartu Debit,dine_in,STF083
ORD02626,OUT011,2024-12-12,07:12:34,29000,Tunai,takeaway,STF062
ORD03983,OUT003,2024-12-12,11:40:39,85000,QRIS,delivery,STF017
ORD03738,OUT001,2024-12-12,13:36:18,86000,GoPay,takeaway,STF005
ORD02688,OUT005,2024-12-12,17:35:14,85000,OVO,delivery,STF029
ORD03696,OUT006,2024-12-12,19:09:36,205000,GoPay,dine_in,STF033
ORD02737,OUT014,2024-12-12,19:26:26,234000,Tunai,takeaway,STF081
ORD02724,OUT012,2024-12-13,09:19:41,68000,QRIS,dine_in,STF070
ORD03303,OUT010,2024-12-13,12:13:21,67000,Tunai,dine_in,STF056
ORD02542,OUT005,2024-12-13,12:27:48,69000,Kartu Debit,takeaway,STF026
ORD03447,OUT004,2024-12-13,18:53:55,261000,QRIS,dine_in,STF024
ORD02663,OUT007,2024-12-13,19:00:37,50000,Tunai,dine_in,STF037
ORD03633,OUT012,2024-12-13,19:19:35,45000,OVO,takeaway,STF072
ORD03674,OUT005,2024-12-13,19:23:26,96000,OVO,takeaway,STF027
ORD04048,OUT016,2024-12-14,08:51:40,146000,QRIS,takeaway,STF092
ORD04176,OUT011,2024-12-14,09:49:16,84000,OVO,delivery,STF063
ORD04130,OUT020,2024-12-14,12:09:10,72000,OVO,delivery,STF118
ORD03952,OUT004,2024-12-14,13:24:26,120000,QRIS,dine_in,STF022
ORD03479,OUT016,2024-12-14,13:30:12,52000,GoPay,delivery,STF093
ORD03311,OUT011,2024-12-14,18:23:45,63000,OVO,delivery,STF064
ORD03525,OUT005,2024-12-15,12:32:59,55000,GoPay,dine_in,STF027
ORD04240,OUT017,2024-12-15,13:29:48,30000,OVO,dine_in,STF100
ORD03602,OUT016,2024-12-15,19:42:50,29000,Kartu Debit,dine_in,STF093
ORD03858,OUT013,2024-12-16,09:22:56,28000,QRIS,dine_in,STF075
ORD03988,OUT016,2024-12-16,12:43:41,24000,OVO,dine_in,STF096
ORD03751,OUT011,2024-12-16,13:22:57,134000,Kartu Debit,delivery,STF065
ORD03565,OUT003,2024-12-16,13:29:10,54000,GoPay,dine_in,STF018
ORD03843,OUT008,2024-12-16,18:47:51,72000,OVO,takeaway,STF047
ORD04187,OUT011,2024-12-16,19:12:39,89000,Tunai,dine_in,STF061
ORD03161,OUT016,2024-12-17,07:05:46,78000,OVO,dine_in,STF096
ORD02505,OUT010,2024-12-17,08:19:53,41000,OVO,dine_in,STF057
ORD02822,OUT007,2024-12-17,12:30:13,104000,QRIS,takeaway,STF042
ORD02955,OUT001,2024-12-17,13:41:27,37000,QRIS,delivery,STF006
ORD02616,OUT003,2024-12-17,18:44:02,57000,QRIS,takeaway,STF014
ORD03787,OUT014,2024-12-18,07:34:17,26000,Tunai,delivery,STF083
ORD03084,OUT009,2024-12-18,17:43:36,138000,GoPay,dine_in,STF053
ORD03189,OUT009,2024-12-19,12:46:33,39000,GoPay,dine_in,STF053
ORD04121,OUT012,2024-12-19,15:07:40,27000,QRIS,dine_in,STF071
ORD03742,OUT005,2024-12-19,17:53:20,60000,OVO,dine_in,STF027
ORD03777,OUT014,2024-12-19,22:50:17,29000,OVO,takeaway,STF082
ORD02623,OUT002,2024-12-20,17:47:37,88000,GoPay,delivery,STF011
ORD03115,OUT013,2024-12-20,18:40:08,24000,QRIS,dine_in,STF075
ORD03693,OUT003,2024-12-20,19:58:23,48000,QRIS,dine_in,STF017
ORD04049,OUT003,2024-12-21,07:26:08,27000,GoPay,delivery,STF013
ORD04163,OUT014,2024-12-21,12:17:11,27000,Kartu Debit,dine_in,STF084
ORD03500,OUT008,2024-12-21,12:52:46,36000,GoPay,dine_in,STF043
ORD02514,OUT012,2024-12-21,13:37:07,58000,OVO,dine_in,STF071
ORD03096,OUT012,2024-12-21,17:23:04,27000,OVO,dine_in,STF068
ORD04243,OUT014,2024-12-21,18:36:35,56000,GoPay,dine_in,STF083
ORD03518,OUT003,2024-12-21,19:25:31,119000,QRIS,delivery,STF013
ORD02866,OUT010,2024-12-22,07:01:47,59000,OVO,dine_in,STF056
ORD03389,OUT011,2024-12-22,16:03:08,108000,Tunai,takeaway,STF063
ORD03024,OUT011,2024-12-22,17:00:58,152000,QRIS,dine_in,STF065
ORD04043,OUT014,2024-12-22,18:29:58,45000,OVO,takeaway,STF084
ORD02597,OUT019,2024-12-22,18:34:20,179000,QRIS,dine_in,STF111
ORD04041,OUT006,2024-12-23,07:55:32,151000,OVO,dine_in,STF035
ORD04147,OUT011,2024-12-23,07:56:55,254000,OVO,dine_in,STF063
ORD02890,OUT013,2024-12-23,08:37:55,49000,Kartu Debit,dine_in,STF078
ORD02757,OUT003,2024-12-23,12:46:25,27000,Kartu Debit,takeaway,STF018
ORD03949,OUT017,2024-12-24,08:04:57,72000,Tunai,dine_in,STF097
ORD03149,OUT006,2024-12-24,13:39:37,100000,Tunai,takeaway,STF032
ORD04118,OUT003,2024-12-24,17:21:31,199000,OVO,delivery,STF013
ORD03033,OUT006,2024-12-24,17:29:25,51000,QRIS,dine_in,STF032
ORD04165,OUT008,2024-12-24,17:41:28,88000,GoPay,takeaway,STF046
ORD04185,OUT004,2024-12-24,18:31:33,74000,Kartu Debit,delivery,STF024
ORD03419,OUT019,2024-12-24,18:51:58,27000,QRIS,dine_in,STF112
ORD03387,OUT003,2024-12-24,22:51:29,36000,QRIS,dine_in,STF015
ORD03165,OUT014,2024-12-25,12:44:31,78000,Tunai,dine_in,STF082
ORD03598,OUT003,2024-12-25,12:55:13,99000,OVO,delivery,STF018
ORD02787,OUT006,2024-12-25,17:48:44,25000,GoPay,delivery,STF034
ORD03677,OUT014,2024-12-25,22:21:16,18000,QRIS,dine_in,STF083
ORD02531,OUT004,2024-12-26,10:01:38,90000,QRIS,takeaway,STF022
ORD03942,OUT004,2024-12-26,12:53:32,66000,GoPay,dine_in,STF019
ORD02684,OUT009,2024-12-26,14:19:28,47000,QRIS,dine_in,STF051
ORD02946,OUT001,2024-12-26,16:42:43,26000,GoPay,dine_in,STF005
ORD03025,OUT011,2024-12-26,18:44:46,117000,QRIS,delivery,STF061
ORD03837,OUT002,2024-12-26,19:09:05,109000,Kartu Debit,delivery,STF012
ORD04250,OUT014,2024-12-26,19:09:11,109000,GoPay,takeaway,STF079
ORD04116,OUT005,2024-12-26,20:16:23,27000,QRIS,takeaway,STF025
ORD03884,OUT006,2024-12-27,13:21:22,54000,OVO,takeaway,STF035
ORD03722,OUT006,2024-12-27,18:10:57,132000,Kartu Debit,dine_in,STF035
ORD02646,OUT008,2024-12-27,18:20:09,67000,GoPay,takeaway,STF046
ORD02812,OUT009,2024-12-31,08:45:16,87000,QRIS,takeaway,STF053
ORD02956,OUT004,2024-12-31,13:55:06,27000,QRIS,takeaway,STF024
ORD04518,OUT008,2025-01-01,07:04:06,40000,Tunai,delivery,STF047
ORD04566,OUT012,2025-01-01,08:55:48,54000,OVO,dine_in,STF068
ORD04479,OUT020,2025-01-01,10:26:42,263000,QRIS,dine_in,STF115
ORD04300,OUT005,2025-01-01,17:05:06,40000,QRIS,takeaway,STF027
ORD04862,OUT003,2025-01-01,17:40:38,37000,Tunai,dine_in,STF013
ORD04698,OUT008,2025-01-01,19:05:59,27000,QRIS,takeaway,STF048
ORD04652,OUT002,2025-01-01,21:05:38,187000,Kartu Debit,dine_in,STF009
ORD04359,OUT008,2025-01-02,12:39:17,225000,Tunai,dine_in,STF045
ORD04269,OUT016,2025-01-02,12:56:26,73000,QRIS,dine_in,STF096
ORD04951,OUT002,2025-01-02,16:54:59,26000,Tunai,dine_in,STF012
ORD04776,OUT003,2025-01-02,17:46:53,35000,Tunai,delivery,STF014
ORD04999,OUT006,2025-01-03,07:20:52,147000,OVO,takeaway,STF033
ORD04519,OUT007,2025-01-03,08:44:01,80000,QRIS,takeaway,STF042
ORD04562,OUT006,2025-01-03,09:51:08,268000,QRIS,takeaway,STF034
ORD04982,OUT014,2025-01-03,12:37:48,126000,OVO,delivery,STF079
ORD04886,OUT017,2025-01-03,13:23:30,254000,QRIS,takeaway,STF098
ORD04318,OUT020,2025-01-03,13:50:07,73000,Kartu Debit,dine_in,STF115
ORD04707,OUT008,2025-01-03,15:46:20,223000,QRIS,dine_in,STF048
ORD04775,OUT011,2025-01-03,19:55:19,91000,QRIS,takeaway,STF064
ORD04275,OUT016,2025-01-03,22:34:54,75000,OVO,dine_in,STF092
ORD04896,OUT009,2025-01-04,07:16:56,52000,GoPay,takeaway,STF050
ORD04735,OUT020,2025-01-04,08:15:12,104000,QRIS,takeaway,STF115
ORD04336,OUT002,2025-01-04,08:22:58,72000,Tunai,delivery,STF008
ORD04699,OUT003,2025-01-04,08:27:43,54000,Kartu Debit,dine_in,STF018
ORD04825,OUT004,2025-01-04,13:12:56,166000,GoPay,takeaway,STF020
ORD04382,OUT006,2025-01-04,17:14:57,103000,OVO,takeaway,STF036
ORD04881,OUT003,2025-01-05,07:19:07,36000,OVO,dine_in,STF018
ORD04877,OUT003,2025-01-05,18:17:21,77000,GoPay,dine_in,STF015
ORD04767,OUT017,2025-01-05,18:27:19,78000,Tunai,delivery,STF100
ORD04306,OUT004,2025-01-05,18:55:37,72000,GoPay,dine_in,STF023
ORD04410,OUT001,2025-01-05,19:23:34,106000,QRIS,dine_in,STF002
ORD04861,OUT009,2025-01-05,19:31:17,102000,Tunai,takeaway,STF051
ORD04620,OUT013,2025-01-06,07:06:41,50000,QRIS,delivery,STF073
ORD04899,OUT011,2025-01-06,07:15:49,72000,QRIS,delivery,STF063
ORD04550,OUT003,2025-01-06,07:43:02,58000,OVO,takeaway,STF017
ORD04537,OUT006,2025-01-06,08:16:11,150000,GoPay,dine_in,STF035
ORD04808,OUT013,2025-01-06,13:29:19,245000,OVO,dine_in,STF076
ORD04981,OUT020,2025-01-06,13:53:38,40000,Tunai,takeaway,STF120
ORD04398,OUT020,2025-01-06,18:07:46,265000,GoPay,dine_in,STF115
ORD04338,OUT012,2025-01-06,18:41:37,80000,Kartu Debit,dine_in,STF068
ORD04329,OUT005,2025-01-06,19:02:43,127000,Tunai,takeaway,STF025
ORD04944,OUT014,2025-01-06,19:34:25,132000,Tunai,takeaway,STF084
ORD04694,OUT002,2025-01-06,19:35:20,39000,Kartu Debit,dine_in,STF012
ORD04818,OUT014,2025-01-07,07:49:45,146000,QRIS,dine_in,STF084
ORD04617,OUT020,2025-01-07,07:57:37,211000,OVO,dine_in,STF116
ORD04669,OUT016,2025-01-07,13:56:05,71000,Tunai,dine_in,STF093
ORD04496,OUT017,2025-01-07,18:18:05,37000,GoPay,dine_in,STF100
ORD04413,OUT009,2025-01-07,18:45:13,244000,Kartu Debit,dine_in,STF050
ORD04580,OUT017,2025-01-07,20:27:31,44000,QRIS,takeaway,STF099
ORD04990,OUT017,2025-01-07,22:22:38,159000,QRIS,dine_in,STF097
ORD04659,OUT009,2025-01-07,22:42:04,81000,Tunai,dine_in,STF053
ORD04492,OUT006,2025-01-08,07:35:26,44000,GoPay,takeaway,STF035
ORD04470,OUT009,2025-01-08,08:07:02,104000,Tunai,dine_in,STF051
ORD04375,OUT017,2025-01-08,08:38:21,68000,QRIS,dine_in,STF097
ORD04908,OUT003,2025-01-08,13:06:31,47000,OVO,takeaway,STF017
ORD04980,OUT014,2025-01-08,19:02:40,50000,QRIS,dine_in,STF082
ORD04414,OUT009,2025-01-08,19:57:31,37000,OVO,dine_in,STF050
ORD04556,OUT013,2025-01-08,22:14:32,24000,QRIS,dine_in,STF076
ORD04535,OUT014,2025-01-09,12:01:02,27000,GoPay,delivery,STF084
ORD04882,OUT014,2025-01-09,12:35:14,48000,OVO,takeaway,STF084
ORD04498,OUT009,2025-01-09,14:05:43,54000,GoPay,delivery,STF053
ORD04754,OUT002,2025-01-10,08:11:12,94000,Kartu Debit,dine_in,STF007
ORD04569,OUT006,2025-01-10,09:22:56,94000,Kartu Debit,takeaway,STF033
ORD04928,OUT001,2025-01-10,12:01:18,40000,Tunai,delivery,STF002
ORD04676,OUT005,2025-01-10,12:05:19,112000,QRIS,dine_in,STF025
ORD04520,OUT002,2025-01-10,13:04:37,109000,GoPay,dine_in,STF011
ORD04672,OUT003,2025-01-10,13:26:53,34000,Tunai,dine_in,STF013
ORD04454,OUT020,2025-01-10,13:34:37,97000,OVO,dine_in,STF116
ORD04416,OUT005,2025-01-10,13:56:29,167000,GoPay,dine_in,STF027
ORD04449,OUT019,2025-01-10,18:54:02,63000,QRIS,delivery,STF111
ORD04327,OUT014,2025-01-10,18:56:57,68000,QRIS,dine_in,STF084
ORD04451,OUT016,2025-01-10,19:22:58,95000,QRIS,takeaway,STF092
ORD04622,OUT011,2025-01-10,19:34:07,122000,GoPay,dine_in,STF063
ORD04943,OUT003,2025-01-10,21:12:52,220000,Tunai,dine_in,STF013
ORD04983,OUT013,2025-01-11,07:11:50,86000,Tunai,takeaway,STF078
ORD04871,OUT010,2025-01-11,07:11:54,100000,QRIS,delivery,STF060
ORD04476,OUT002,2025-01-11,07:13:58,66000,OVO,dine_in,STF007
ORD04901,OUT002,2025-01-11,08:45:50,27000,GoPay,dine_in,STF008
ORD04611,OUT017,2025-01-11,08:53:05,25000,GoPay,delivery,STF097
ORD04991,OUT001,2025-01-11,13:04:09,219000,OVO,takeaway,STF005
ORD04363,OUT013,2025-01-11,13:41:05,29000,Tunai,dine_in,STF078
ORD04771,OUT012,2025-01-11,13:47:16,123000,Kartu Debit,dine_in,STF072
ORD04678,OUT007,2025-01-11,15:36:14,94000,QRIS,dine_in,STF041
ORD04906,OUT019,2025-01-11,17:56:51,163000,OVO,takeaway,STF114
ORD04824,OUT009,2025-01-11,18:31:04,45000,OVO,dine_in,STF053
ORD04401,OUT004,2025-01-11,19:21:16,78000,OVO,dine_in,STF022
ORD04657,OUT010,2025-01-12,12:55:35,25000,Tunai,dine_in,STF059
ORD04787,OUT005,2025-01-12,13:24:47,36000,OVO,takeaway,STF029
ORD04486,OUT019,2025-01-12,13:53:11,29000,Tunai,dine_in,STF112
ORD04996,OUT007,2025-01-12,16:37:16,29000,QRIS,dine_in,STF040
ORD04430,OUT004,2025-01-12,17:19:41,92000,OVO,dine_in,STF024
ORD04525,OUT019,2025-01-12,19:40:36,98000,QRIS,delivery,STF111
ORD04708,OUT009,2025-01-12,19:47:12,134000,GoPay,dine_in,STF051
ORD04689,OUT010,2025-01-13,08:05:27,171000,Kartu Debit,delivery,STF060
ORD04823,OUT007,2025-01-13,08:22:33,78000,QRIS,dine_in,STF041
ORD04370,OUT014,2025-01-13,12:16:28,70000,GoPay,delivery,STF080
ORD04949,OUT003,2025-01-13,19:24:19,311000,Kartu Debit,delivery,STF013
ORD04291,OUT013,2025-01-14,13:25:14,77000,OVO,dine_in,STF075
ORD04997,OUT005,2025-01-14,14:34:21,123000,GoPay,dine_in,STF026
ORD04984,OUT010,2025-01-14,15:46:22,95000,Tunai,dine_in,STF059
ORD04268,OUT013,2025-01-14,17:33:38,27000,GoPay,dine_in,STF077
ORD04849,OUT005,2025-01-14,17:52:31,27000,QRIS,dine_in,STF025
ORD04759,OUT004,2025-01-14,19:58:13,122000,Kartu Debit,dine_in,STF023
ORD04850,OUT019,2025-01-15,07:12:07,24000,Tunai,takeaway,STF113
ORD04405,OUT020,2025-01-15,08:14:50,36000,QRIS,dine_in,STF115
ORD04920,OUT017,2025-01-15,13:37:37,27000,OVO,dine_in,STF099
ORD04608,OUT016,2025-01-15,14:46:16,36000,GoPay,dine_in,STF093
ORD04879,OUT003,2025-01-15,21:49:48,78000,OVO,dine_in,STF018
ORD04352,OUT008,2025-01-15,21:51:15,48000,OVO,takeaway,STF048
ORD04644,OUT016,2025-01-16,07:16:23,352000,OVO,takeaway,STF092
ORD04540,OUT011,2025-01-16,07:18:15,22000,QRIS,dine_in,STF063
ORD04965,OUT012,2025-01-16,08:19:11,36000,GoPay,dine_in,STF072
ORD04755,OUT019,2025-01-16,08:31:14,26000,OVO,dine_in,STF112
ORD04915,OUT005,2025-01-16,09:44:39,50000,GoPay,dine_in,STF029
ORD04646,OUT016,2025-01-16,12:23:01,47000,QRIS,takeaway,STF092
ORD04642,OUT004,2025-01-16,12:55:19,74000,GoPay,delivery,STF019
ORD04804,OUT006,2025-01-16,15:52:12,27000,OVO,dine_in,STF034
ORD04892,OUT014,2025-01-16,19:01:03,22000,GoPay,dine_in,STF079
ORD04647,OUT019,2025-01-16,21:39:42,76000,OVO,dine_in,STF114
ORD04316,OUT007,2025-01-17,07:15:50,40000,QRIS,delivery,STF042
ORD04280,OUT001,2025-01-17,07:27:48,45000,QRIS,takeaway,STF002
ORD04814,OUT019,2025-01-17,08:01:47,81000,QRIS,dine_in,STF114
ORD04625,OUT013,2025-01-17,10:12:59,30000,Kartu Debit,dine_in,STF075
ORD04874,OUT004,2025-01-17,12:44:14,50000,GoPay,dine_in,STF020
ORD04389,OUT012,2025-01-17,13:00:01,40000,QRIS,dine_in,STF070
ORD04609,OUT005,2025-01-17,13:51:52,63000,Kartu Debit,dine_in,STF029
ORD04317,OUT010,2025-01-17,13:55:25,79000,QRIS,dine_in,STF058
ORD04467,OUT001,2025-01-17,14:54:10,103000,QRIS,takeaway,STF002
ORD04860,OUT002,2025-01-18,07:32:59,60000,Tunai,dine_in,STF008
ORD04957,OUT009,2025-01-18,08:24:20,48000,Kartu Debit,dine_in,STF050
ORD04274,OUT016,2025-01-18,09:47:03,79000,Tunai,delivery,STF093
ORD04453,OUT013,2025-01-18,11:42:15,29000,GoPay,dine_in,STF075
ORD04681,OUT017,2025-01-18,13:49:39,27000,QRIS,takeaway,STF097
ORD04831,OUT014,2025-01-18,13:58:47,253000,Tunai,delivery,STF082
ORD04751,OUT019,2025-01-18,16:17:43,144000,Kartu Debit,takeaway,STF111
ORD04667,OUT004,2025-01-18,17:36:08,82000,QRIS,dine_in,STF024
ORD04356,OUT009,2025-01-18,18:05:40,108000,Tunai,delivery,STF050
ORD04728,OUT001,2025-01-19,07:52:43,74000,GoPay,dine_in,STF004
ORD04838,OUT002,2025-01-19,12:08:50,79000,QRIS,dine_in,STF009
ORD04588,OUT014,2025-01-19,12:09:22,38000,Kartu Debit,takeaway,STF084
ORD04614,OUT010,2025-01-19,13:44:16,74000,Kartu Debit,dine_in,STF056
ORD04954,OUT017,2025-01-19,13:45:34,90000,GoPay,dine_in,STF098
ORD04811,OUT013,2025-01-19,17:21:46,78000,QRIS,delivery,STF073
ORD04903,OUT016,2025-01-19,19:01:27,29000,Tunai,takeaway,STF092
ORD04428,OUT004,2025-01-19,21:37:40,27000,GoPay,dine_in,STF020
ORD04853,OUT017,2025-01-20,08:35:33,103000,GoPay,delivery,STF098
ORD04259,OUT010,2025-01-20,08:54:29,27000,QRIS,dine_in,STF059
ORD04276,OUT004,2025-01-20,13:00:59,50000,Tunai,takeaway,STF023
ORD04507,OUT014,2025-01-20,17:33:36,21000,QRIS,dine_in,STF081
ORD04538,OUT016,2025-01-20,18:44:29,39000,OVO,dine_in,STF093
ORD04624,OUT004,2025-01-20,19:55:51,39000,Kartu Debit,dine_in,STF020
ORD04472,OUT016,2025-01-21,07:23:27,78000,Tunai,dine_in,STF096
ORD04971,OUT012,2025-01-21,09:15:31,100000,GoPay,delivery,STF070
ORD04636,OUT019,2025-01-21,11:17:55,28000,Kartu Debit,dine_in,STF112
ORD04649,OUT012,2025-01-21,11:39:28,27000,QRIS,dine_in,STF069
ORD04610,OUT012,2025-01-21,12:14:40,146000,OVO,delivery,STF070
ORD04458,OUT002,2025-01-21,12:33:56,104000,GoPay,dine_in,STF012
ORD04445,OUT016,2025-01-21,13:57:24,113000,Kartu Debit,dine_in,STF093
ORD04434,OUT003,2025-01-21,15:15:05,44000,GoPay,takeaway,STF017
ORD04489,OUT006,2025-01-21,17:11:44,73000,OVO,dine_in,STF033
ORD04340,OUT008,2025-01-21,18:33:55,27000,OVO,dine_in,STF043
